Status ID,Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Employee Related Cancellation,Product/Service Related Cancellation,Competitor Cancellation,Price Cancellation,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,State,City,Zip Code
EWESLU9293,1374-DMZUI,2,Churned,Yes,1,91,5419,Competitor,Competitor made better offer,0,0,1,0,KZCOXOKJA8658,No,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0.0,0,198.0,622.45,Female,65,No,Yes,No,No,0,ZWPBAG6168,California,San Ramon,94583
GHJKRV8367,1989-PRJHP,1,Churned,Yes,1,65,2377,Competitor,Competitor had better devices,0,0,1,0,QKTMJAYQY1538,Yes,1,27,Unknown/None,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,Male,75,No,Yes,Yes,No,0,GGTSHI2182,California,Pleasanton,94588
SCUUPF2469,4822-RVYBB,1,Churned,Yes,1,90,5906,Attitude,Attitude of support person,1,0,0,0,YTHQXKZZM4399,No,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,Male,75,No,Yes,No,No,0,RGUZCE5827,California,Berkeley,94704
LBBSYW6157,4184-TJFAN,1,Churned,Yes,1,68,4486,Attitude,Attitude of support person,1,0,0,0,VBMDKWPQK7963,Yes,1,3,Offer E,Yes,25.77,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,0,77.31,351.06,Female,68,No,Yes,Yes,No,0,DQPQKQ6582,California,Berkeley,94707
NRWHER1784,4145-UQXUQ,1,Churned,Yes,1,81,5662,Competitor,Competitor had better devices,0,0,1,0,FSYKYPKPI8798,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,0,343.44,1073.39,Female,71,No,Yes,No,No,0,KRKPJF1233,California,Berkeley,94710
LAOGXZ1566,1236-WFCDV,3,Churned,Yes,1,96,4777,Competitor,Competitor offered more data,0,0,1,0,CTXQWQGFS8439,No,0,14,Unknown/None,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0,158.34,1424.4399999999998,Male,74,No,Yes,No,No,0,QEVCDG8186,California,Greenbrae,94904
GJNFFD2921,1271-SJBGZ,1,Churned,Yes,1,74,2437,Competitor,Competitor had better devices,0,0,1,0,MXNZOLJGC1586,No,0,12,Unknown/None,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,Male,77,No,Yes,No,No,0,GYUUVW1789,California,Forest Knolls,94933
WETAAO2331,4441-NIHPT,1,Churned,Yes,1,90,2995,Competitor,Competitor had better devices,0,0,1,0,LPXGATEXO2583,No,0,13,Unknown/None,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.1599999999999,Female,73,No,Yes,No,No,0,KUYKMJ9867,California,Freedom,95019
GWKCLZ6162,8999-BOHSE,2,Churned,Yes,1,89,2202,Attitude,Attitude of support person,1,0,0,0,EDPQQDLNL4198,No,0,11,Unknown/None,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,Female,68,No,Yes,No,No,0,EOIVFB4285,California,Gilroy,95020
BNBGMF8623,7029-RPUAV,3,Churned,Yes,1,87,5508,Competitor,Competitor offered more data,0,0,1,0,NHCINWAKM1643,Yes,1,17,Unknown/None,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,Male,74,No,Yes,Yes,No,0,BPTYPF3333,California,Los Gatos,95030
RBRBRB7266,8111-SLLHI,3,Churned,Yes,1,96,4687,Attitude,Attitude of support person,1,0,0,0,AIXIVVWYL6311,Yes,1,39,Unknown/None,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,Male,65,No,Yes,Yes,No,0,BWHNIR4524,California,San Jose,95128
GBGKMD2787,5293-WXJAK,3,Churned,Yes,1,82,4553,Competitor,Competitor offered more data,0,0,1,0,SJVNCQVXK9688,Yes,5,11,Unknown/None,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,Female,73,No,Yes,Yes,No,0,VRSEAA8614,California,San Jose,95135
KGTGMQ9297,4086-YQSNZ,2,Churned,Yes,1,89,3834,Attitude,Attitude of service provider,1,0,0,0,SNQWXGHMI3943,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.870000000000001,233.92000000000002,Female,74,No,Yes,Yes,No,0,ICSKTR7499,California,Glencoe,95232
TDRKKK6213,8399-YNDCH,1,Churned,Yes,1,70,4716,Competitor,Competitor had better devices,0,0,1,0,PFYFEIFPO1122,No,0,21,Unknown/None,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,Male,80,No,Yes,No,No,0,WGSMUK9462,California,Columbia,95310
HMXNLD1116,5565-FILXA,2,Churned,Yes,1,96,5913,Other,Don't know,0,0,0,0,WEMMSVNHS9188,No,0,16,Unknown/None,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,Female,76,No,Yes,No,No,0,ALJUYK7295,California,Escondido,92027
AETCLY3972,4187-CINZD,2,Churned,Yes,1,90,3180,Competitor,Competitor had better devices,0,0,1,0,ACLAGTMGN3595,No,0,46,Unknown/None,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,Female,73,No,Yes,No,No,0,STETLJ1946,California,Lakewood,90712
TZXZIZ8987,6818-WOBHJ,1,Churned,Yes,1,69,5651,Competitor,Competitor had better devices,0,0,1,0,JFMJSDLXB5927,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.4400000000005,Female,70,No,Yes,Yes,No,0,JLDABN7143,California,Fulton,95439
HKJWZU2786,9134-CEQMF,2,Churned,Yes,1,89,3077,Dissatisfaction,Network reliability,0,1,0,0,ZWZYWFSID2214,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41000000000001,772.11,Male,75,No,Yes,Yes,No,0,ZGGMTY5637,California,Nice,95464
AAIKCR2516,8519-IMDHU,1,Churned,Yes,1,83,4981,Competitor,Competitor had better devices,0,0,1,0,DGIECJYQD7826,Yes,1,15,Unknown/None,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,Male,74,No,Yes,Yes,No,0,IYPGCT3765,California,Alderpoint,95511
RYXOGF2839,3372-KWFBM,3,Churned,Yes,1,81,2508,Dissatisfaction,Network reliability,0,1,0,0,VEPKIDDEJ6855,No,0,16,Unknown/None,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,Male,76,No,Yes,No,No,0,QTBJZD7817,California,Bayside,95524
FMIWPQ9414,7206-GZCDC,2,Churned,Yes,1,75,4371,Attitude,Attitude of support person,1,0,0,0,VNZSAUPGJ9135,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,Female,75,No,Yes,No,No,0,NLPIVL8636,California,Loleta,95551
SKQSBO3455,1768-ZAIFU,1,Churned,Yes,1,67,5688,Competitor,Competitor made better offer,0,0,1,0,RTHOOKZEO3646,No,0,1,Unknown/None,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,Female,74,No,Yes,No,No,0,GCZQAR4865,California,Rio Dell,95562
SAJGBW1682,3793-MMFUH,1,Churned,Yes,1,90,2230,Competitor,Competitor made better offer,0,0,1,0,QNHAVWQMR3981,No,0,13,Unknown/None,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39000000000001,1537.39,Female,73,No,Yes,No,No,0,UDTGGI8554,California,Davis,95618
TFPHIH7471,6567-HOOPW,3,Churned,Yes,1,76,4363,Competitor,Competitor made better offer,0,0,1,0,CWZIFDSQW3166,No,0,1,Unknown/None,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,Female,69,No,Yes,No,No,0,NTBHHH3714,California,Folsom,95630
VSNVUZ7793,8621-MNIHH,1,Churned,Yes,1,88,3369,Competitor,Competitor had better devices,0,0,1,0,SYICBEJQX6948,Yes,1,34,Unknown/None,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.4700000000003,Female,75,No,Yes,Yes,No,0,LRXKLP9742,California,Madison,95653
OTTSWI1871,5419-CONWX,1,Churned,Yes,1,89,2268,Competitor,Competitor had better devices,0,0,1,0,HBUXRADKM6952,No,0,4,Unknown/None,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57000000000005,Female,65,No,Yes,No,No,0,MVBHNL7791,California,Pleasant Grove,95668
HOYCBY7233,7024-OHCCK,3,Churned,Yes,1,72,4193,Other,Poor expertise of online support,1,0,0,0,XTIJTYLRW6552,No,0,2,Unknown/None,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,Female,77,No,Yes,No,No,0,OPFSUM2733,California,Sheridan,95681
VLIETQ8787,5357-TZHPP,2,Churned,Yes,1,83,5745,Attitude,Attitude of support person,1,0,0,0,VGHGAILCK1134,No,0,9,Unknown/None,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,Male,67,No,Yes,No,No,0,CBEBXW1946,California,Wheatland,95692
NYFYSH1948,0506-LVNGN,1,Churned,Yes,1,90,4028,Competitor,Competitor had better devices,0,0,1,0,FZPTVVDBI2594,No,0,5,Unknown/None,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.64999999999998,561.3,Female,78,No,Yes,No,No,0,OGPFAK3888,California,Rancho Cordova,95742
PDTFUV9227,9809-IMGCQ,1,Churned,Yes,1,93,4458,Competitor,Competitor made better offer,0,0,1,0,RDJGELGXE5158,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,Male,65,No,Yes,No,No,0,ALUSSI1198,California,Canyon Dam,95923
GCZOUX5993,3254-YRILK,1,Churned,Yes,1,69,5683,Competitor,Competitor had better devices,0,0,1,0,UILECZFNS2383,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,Male,74,No,Yes,No,No,0,WYJLIY9294,California,Dobbins,95935
GXKGMI7151,0529-ONKER,3,Churned,Yes,1,96,2099,Attitude,Attitude of support person,1,0,0,0,OSZGBNGZO5479,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.3500000000001,Male,70,No,Yes,No,No,0,FQDCOI4129,California,Forest Ranch,95942
KRUSGG3413,5240-IJOQT,1,Churned,Yes,1,88,3348,Competitor,Competitor had better devices,0,0,1,0,WXTWOKBEY2654,No,0,1,Unknown/None,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,Male,69,No,Yes,No,No,0,ZYWJPK8466,California,Grass Valley,95949
HJNZTD2758,0661-XEYAN,1,Churned,Yes,1,90,3884,Competitor,Competitor had better devices,0,0,1,0,ABCNAZBCA8111,No,0,1,Unknown/None,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,Female,76,No,Yes,No,No,0,OTYDPD3667,California,Nevada City,95959
YBVLKY3684,2660-EMUBI,1,Churned,Yes,1,75,5353,Competitor,Competitor made better offer,0,0,1,0,GVNRSJEWN8128,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,Male,71,No,Yes,No,No,0,MAJBGZ4888,California,Escondido,92027
ESRQXX7197,7675-OZCZG,3,Churned,Yes,1,77,4145,Competitor,Competitor made better offer,0,0,1,0,OBIHRHAMT8292,No,0,3,Unknown/None,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.51999999999998,Female,76,No,Yes,No,No,0,JCALYU8392,California,Fallbrook,92028
CSXVBN1186,9391-EOYLI,2,Churned,Yes,1,69,5374,Competitor,Competitor made better offer,0,0,1,0,ZSRKEVCGJ9888,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.8400000000001,Male,77,No,Yes,Yes,No,0,QIUGCC2332,California,Lewiston,96052
JQJGUD4838,2761-OCIAX,2,Churned,Yes,1,81,2803,Competitor,Competitor made better offer,0,0,1,0,QXNIUCSRK8544,No,0,2,Unknown/None,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42000000000002,Male,74,No,Yes,No,No,0,QLEKWP9113,California,Palo Cedro,96073
VYAOHK8314,3068-OMWZA,1,Churned,Yes,1,91,3106,Competitor,Competitor made better offer,0,0,1,0,SJESKHZTK2822,No,0,1,Unknown/None,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,Male,77,No,Yes,No,No,0,NOGUAC3546,California,Round Mountain,96084
SJPFHG3219,4154-AQUGT,1,Churned,Yes,1,82,3861,Competitor,Competitor made better offer,0,0,1,0,UIGEEDNBO5731,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.4599999999998,Male,76,No,Yes,Yes,No,0,XDWDYT7313,California,San Diego,92130
KTKRZW2795,8017-LXHFA,2,Churned,Yes,1,95,2740,Competitor,Competitor made better offer,0,0,1,0,DJCCODBIB2675,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.9100000000001,3010.51,Female,77,No,Yes,No,No,0,DJIQQN3948,California,San Diego,92130
GFBCKF4779,4248-QPAVC,1,Churned,Yes,1,90,3209,Competitor,Competitor made better offer,0,0,1,0,OBDCKDOQG8354,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.3900000000003,Female,80,No,Yes,Yes,No,0,TTGDBM6776,California,San Diego,92130
PYDPTI9961,4690-LLKUA,1,Churned,Yes,1,93,3797,Competitor,Competitor made better offer,0,0,1,0,ODAQJODIB4142,No,0,17,Unknown/None,Yes,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0,695.81,1466.4099999999999,Male,68,No,Yes,No,No,0,UGFBQS7114,California,San Diego,92130
TSAEFK8288,9490-DFPMD,2,Churned,Yes,1,90,4871,Competitor,Competitor made better offer,0,0,1,0,UTHFSTMND6912,No,0,42,Unknown/None,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.6099999999997,Female,79,No,Yes,No,No,0,ACTLLM6876,California,San Diego,92130
NGKOYK4579,8580-AECUZ,3,Churned,Yes,1,92,5001,Competitor,Competitor made better offer,0,0,1,0,MFZTCXIXZ1614,No,0,1,Unknown/None,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.39999999999999,Male,65,No,Yes,No,No,0,CHYCTA4638,California,San Diego,92130
DUFOFV5342,5047-LHVLY,2,Churned,Yes,1,91,3438,Competitor,Competitor made better offer,0,0,1,0,VOKBGBRHB7524,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,Male,68,No,Yes,No,No,0,CFPANJ9971,California,San Diego,92121
IURLHP3623,8375-DKEBR,1,Churned,Yes,1,96,3438,Competitor,Competitor had better devices,0,0,1,0,ICMZMRKVX3864,No,0,1,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.10999999999999,Female,72,No,Yes,No,No,0,UAYJXB2357,California,Hermosa Beach,90254
RGMPVH1333,7279-BUYWN,1,Churned,Yes,1,89,3380,Attitude,Attitude of support person,1,0,0,0,UPFCEWGKI4923,No,0,41,Unknown/None,Yes,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,Female,66,No,Yes,No,No,0,PDHHIT7865,California,Buena Park,90620
ZJZBTW9385,7156-MHUGY,1,Churned,Yes,1,76,5394,Competitor,Competitor had better devices,0,0,1,0,AVKGBJXDW6889,No,0,13,Unknown/None,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.7400000000002,Male,68,No,Yes,No,No,0,TUEGZG8743,California,Buena Park,90621
RWMXJO8516,9606-PBKBQ,1,Churned,Yes,1,94,4584,Attitude,Attitude of support person,1,0,0,0,MKQRQZUQN8494,Yes,1,32,Unknown/None,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,Male,69,No,Yes,Yes,No,0,AACVYL9433,California,Long Beach,90813
LBUYSP5847,3536-IQCTX,1,Churned,Yes,1,75,2712,Competitor,Competitor had better devices,0,0,1,0,JKRYWHWPK1567,Yes,1,32,Unknown/None,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,Male,76,No,Yes,Yes,No,0,CNLLTZ9269,California,South Pasadena,91030
UCETPB6327,3132-TVFDZ,2,Churned,Yes,1,82,5172,Attitude,Attitude of support person,1,0,0,0,JWGBHOXEU5115,Yes,1,57,Unknown/None,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.8799999999997,Male,70,No,Yes,Yes,No,0,JYBAHW1448,California,Glendale,91202
NDMBBV1566,8080-DDEMJ,2,Churned,Yes,1,79,4499,Attitude,Attitude of support person,1,0,0,0,PPICFXYSN1769,No,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,Male,71,No,Yes,No,No,0,KKVVCZ7696,California,Glendale,91204
DOQSUX6737,6702-OHFWR,3,Churned,Yes,1,91,4972,Other,Poor expertise of online support,1,0,0,0,DFQTYBOUF6623,No,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,Male,75,No,Yes,No,No,0,WIJDDR1185,California,Reseda,91335
ASYFCJ5371,4510-PYUSH,1,Churned,Yes,1,75,3110,Attitude,Attitude of support person,1,0,0,0,XXEYMXUII1734,No,0,38,Unknown/None,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8000000000001,3242.4500000000003,Female,67,No,Yes,No,No,0,PJVUMS5534,California,Sylmar,91342
OXNSIK9764,8840-DQLGN,1,Churned,Yes,1,81,4745,Attitude,Attitude of support person,1,0,0,0,RVRCPBCUZ4277,Yes,1,35,Unknown/None,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3000000000001,4212.65,Female,65,No,Yes,Yes,No,0,ABKZTG4366,California,Burbank,91502
BAKYHP2433,4193-ORFCL,1,Churned,Yes,1,70,2740,Competitor,Competitor had better devices,0,0,1,0,XSTNGSDHU1393,No,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,Female,80,No,Yes,No,No,0,VMUOQS8493,California,North Hollywood,91606
KNXIPJ7264,7776-QWNFX,3,Churned,Yes,1,83,4795,Attitude,Attitude of support person,1,0,0,0,DHFEYALJR3349,Yes,1,30,Unknown/None,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,Male,71,No,Yes,Yes,No,0,PBKKCC6685,California,Chino,91710
RVCWLF8185,6689-TCZHQ,3,Churned,Yes,1,65,4054,Attitude,Attitude of support person,1,0,0,0,QENOMZXUM3478,No,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.349999999999994,439.75,Female,70,No,Yes,No,No,0,WYFJBU7597,California,Claremont,91711
VKAFNC3541,9497-QCMMS,1,Churned,Yes,1,81,5536,Competitor,Competitor made better offer,0,0,1,0,UCAROSXAO5961,No,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,Male,73,No,Yes,No,No,0,WUWZSW4337,California,San Diego,92117
HFTBWN7962,3424-NMNBO,1,Churned,Yes,1,91,4739,Competitor,Competitor made better offer,0,0,1,0,ZMYDMCGIY6984,Yes,1,58,Unknown/None,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,Male,78,No,Yes,Yes,No,0,SDJQUN7594,California,San Diego,92117
QUEQBB6811,4514-GFCFI,2,Churned,Yes,1,91,5136,Attitude,Attitude of support person,1,0,0,0,GSZAPUGXL9867,No,0,16,Unknown/None,Yes,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,1630.3100000000002,Female,76,No,Yes,No,No,0,WPERAD4235,California,San Diego,92117
SWBEPD5617,8000-REIQB,2,Churned,Yes,1,94,3208,Competitor,Competitor made better offer,0,0,1,0,TLNZBXLMR6687,No,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,Female,73,No,Yes,No,No,0,RTKXOL4342,California,San Diego,92117
GBWEJC6191,4795-KTRTH,1,Churned,Yes,1,91,4287,Competitor,Competitor made better offer,0,0,1,0,WQPXBBUWL1523,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,Female,68,No,Yes,Yes,No,0,BHRSUD6343,California,San Diego,92122
